Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-12-04 13:04:31,"5. Pull + Push",1h 5m,"Bicep Curl (Barbell)",3,50.0,10,0,0,,,
2021-12-04 13:04:31,"5. Pull + Push",1h 5m,"Bicep Curl (Barbell)",4,50.0,10,0,0,,,
2021-12-06 13:39:47,"1. Legs + Pull",1h 36m,"Squat (Barbell)",1,120.20197805000001,3,0,0,"Target: 10","",
2021-12-06 13:39:47,"1. Legs + Pull",1h 36m,"Squat (Barbell)",2,120.20197805000001,3,0,0,,,
2021-12-06 13:39:47,"1. Legs + Pull",1h 36m,"Squat (Barbell)",3,120.20197805000001,3,0,0,,,
2021-12-06 13:39:47,"1. Legs + Pull",1h 36m,"Squat (Barbell)",4,120.20197805000001,3,0,0,,,
2021-12-06 13:39:47,"1. Legs + Pull",1h 36m,"Squat (Barbell)",5,120.20197805000001,8,0,0,,,
2021-12-06 13:39:47,"1. Legs + Pull",1h 36m,"Pendlay Row (Barbell)",1,70.30681735,5,0,0,"",,
2021-12-06 13:39:47,"1. Legs + Pull",1h 36m,"Pendlay Row (Barbell)",2,70.30681735,5,0,0,,,
2021-12-06 13:39:47,"1. Legs + Pull",1h 36m,"Pendlay Row (Barbell)",3,70.30681735,5,0,0,,,
2021-12-06 13:39:47,"1. Legs + Pull",1h 36m,"Pendlay Row (Barbell)",4,70.30681735,5,0,0,,,
2021-12-06 13:39:47,"1. Legs + Pull",1h 36m,"Pendlay Row (Barbell)",5,70.30681735,9,0,0,,,
2021-12-06 13:39:47,"1. Legs + Pull",1h 36m,"Clean Pull",1,185.00000000000003,4,0,0,"",,
2021-12-06 13:39:47,"1. Legs + Pull",1h 36m,"Clean Pull",2,185.00000000000003,4,0,0,,,
2021-12-06 13:39:47,"1. Legs + Pull",1h 36m,"Clean Pull",3,185.00000000000003,4,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Pull Up",1,0,5,0,0,"","",
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Pull Up",2,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Pull Up",3,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Pull Up",4,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Pull Up",5,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Pull Up",6,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Pull Up",7,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Pull Up",8,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Pull Up",9,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Pull Up",10,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Chin Up",1,0,5,0,0,"",,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Chin Up",2,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Chin Up",3,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Chin Up",4,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Chin Up",5,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Chin Up",6,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Chin Up",7,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Chin Up",8,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Chin Up",9,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Chin Up",10,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Neutral Grip Pull Up",1,0,5,0,0,"",,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Neutral Grip Pull Up",2,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Neutral Grip Pull Up",3,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Neutral Grip Pull Up",4,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Neutral Grip Pull Up",5,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Neutral Grip Pull Up",6,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Neutral Grip Pull Up",7,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Neutral Grip Pull Up",8,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Neutral Grip Pull Up",9,0,5,0,0,,,
2021-12-07 20:42:00,"Pull Ups",1h 2m,"Neutral Grip Pull Up",10,0,5,0,0,,,
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Bench Press (Barbell)",1,90.718474,3,0,0,"Target: 10","",
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Bench Press (Barbell)",2,90.718474,3,0,0,,,
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Bench Press (Barbell)",3,90.718474,3,0,0,,,
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Bench Press (Barbell)",4,90.718474,3,0,0,,,
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Bench Press (Barbell)",5,90.718474,5,0,0,,,
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Leg Press",1,450.0,5,0,0,"Target: 14",,
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Leg Press",2,450.0,5,0,0,,,
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Leg Press",3,450.0,5,0,0,,,
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Leg Press",4,450.0,5,0,0,,,
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Leg Press",5,450.0,5,0,0,,,
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Standing Calf Raise (Dumbbell)",1,149.99999999999997,12,0,0,"",,
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Standing Calf Raise (Dumbbell)",2,149.99999999999997,12,0,0,,,
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Standing Calf Raise (Dumbbell)",3,149.99999999999997,12,0,0,,,
2021-12-08 14:14:43,"2. Push + Legs",1h 15m,"Standing Calf Raise (Dumbbell)",4,149.99999999999997,12,0,0,,,
2021-12-11 13:17:59,"3. Pull + Push",1h 50m,"Romanian Deadlift (Barbell)",1,255.0,5,0,0,"","",
2021-12-11 13:17:59,"3. Pull + Push",1h 50m,"Romanian Deadlift (Barbell)",2,255.0,5,0,0,,,
2021-12-11 13:17:59,"3. Pull + Push",1h 50m,"Romanian Deadlift (Barbell)",3,255.0,5,0,0,,,
2021-12-11 13:17:59,"3. Pull + Push",1h 50m,"Romanian Deadlift (Barbell)",4,255.0,5,0,0,,,
2021-12-11 13:17:59,"3. Pull + Push",1h 50m,"Romanian Deadlift (Barbell)",5,255.0,13,0,0,,,
2021-12-11 13:17:59,"3. Pull + Push",1h 50m,"Arnold Press (Dumbbell)",1,35.0,8,0,0,"",,
2021-12-11 13:17:59,"3. Pull + Push",1h 50m,"Arnold Press (Dumbbell)",2,35.0,8,0,0,,,
2021-12-11 13:17:59,"3. Pull + Push",1h 50m,"Arnold Press (Dumbbell)",3,35.0,8,0,0,,,
2021-12-11 13:17:59,"3. Pull + Push",1h 50m,"Arnold Press (Dumbbell)",4,35.0,8,0,0,,,
2021-12-11 13:17:59,"3. Pull + Push",1h 50m,"Clean Pull",1,185.00000000000003,4,0,0,"",,
2021-12-11 13:17:59,"3. Pull + Push",1h 50m,"Clean Pull",2,185.00000000000003,4,0,0,,,
2021-12-11 13:17:59,"3. Pull + Push",1h 50m,"Clean Pull",3,185.00000000000003,4,0,0,,,
2021-12-11 13:17:59,"3. Pull + Push",1h 50m,"Clean Pull",4,185.00000000000003,4,0,0,,,
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Pause Squat",1,225.0,5,0,0,"Target: 14","",
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Pause Squat",2,225.0,5,0,0,,,
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Pause Squat",3,225.0,5,0,0,,,
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Pause Squat",4,225.0,5,0,0,,,
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Pause Squat",5,222.0,10,0,0,,,
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Overhead Press (Barbell)",1,54.4310844,3,0,0,"Target: 10",,
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Overhead Press (Barbell)",2,54.4310844,3,0,0,,,
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Overhead Press (Barbell)",3,54.4310844,3,0,0,,,
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Overhead Press (Barbell)",4,54.4310844,3,0,0,,,
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Overhead Press (Barbell)",5,54.4310844,5,0,0,,,
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Incline Bench Press (Dumbbell)",1,60.0,8,0,0,"",,
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Incline Bench Press (Dumbbell)",2,60.0,7,0,0,,,
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Incline Bench Press (Dumbbell)",3,60.0,7,0,0,,,
2021-12-14 13:14:54,"4. Push + Legs",1h 8m,"Incline Bench Press (Dumbbell)",4,60.0,5,0,0,,,
2021-12-17 18:21:56,"5. Pull + Push",1h 22m,"Deadlift (Barbell)",1,315.0,3,0,0,"Target: 10","",
2021-12-17 18:21:56,"5. Pull + Push",1h 22m,"Deadlift (Barbell)",2,315.0,3,0,0,,,
2021-12-17 18:21:56,"5. Pull + Push",1h 22m,"Deadlift (Barbell)",3,315.0,3,0,0,,,
2021-12-17 18:21:56,"5. Pull + Push",1h 22m,"Deadlift (Barbell)",4,315.0,3,0,0,,,
2021-12-17 18:21:56,"5. Pull + Push",1h 22m,"Deadlift (Barbell)",5,315.0,6,0,0,,,
2021-12-17 18:21:56,"5. Pull + Push",1h 22m,"Bench Press (Barbell)",1,97.52235955,1,0,0,"",,
2021-12-17 18:21:56,"5. Pull + Push",1h 22m,"Bench Press (Barbell)",2,92.98643585,2,0,0,,,
2021-12-17 18:21:56,"5. Pull + Push",1h 22m,"Bench Press (Barbell)",3,83.91458845000001,4,0,0,,,
2021-12-17 18:21:56,"5. Pull + Push",1h 22m,"Bench Press (Barbell)",4,83.91458845000001,4,0,0,,,
2021-12-20 14:13:18,"1. Legs + Pull",42m,"Squat (Barbell)",1,129.27382545,2,0,0,"Target: 10","",
2021-12-20 14:13:18,"1. Legs + Pull",42m,"Squat (Barbell)",2,129.27382545,2,0,0,,,
2021-12-20 14:13:18,"1. Legs + Pull",42m,"Squat (Barbell)",3,129.27382545,2,0,0,,,
2021-12-20 14:13:18,"1. Legs + Pull",42m,"Squat (Barbell)",4,129.27382545,2,0,0,,,
2021-12-20 14:13:18,"1. Legs + Pull",42m,"Squat (Barbell)",5,129.27382545,3,0,0,,,
2021-12-20 14:13:18,"1. Legs + Pull",42m,"Pendlay Row (Barbell)",1,74.84274105,4,0,0,"",,
2021-12-20 14:13:18,"1. Legs + Pull",42m,"Pendlay Row (Barbell)",2,74.84274105,4,0,0,,,
2021-12-20 14:13:18,"1. Legs + Pull",42m,"Pendlay Row (Barbell)",3,74.84274105,4,0,0,,,
2021-12-20 14:13:18,"1. Legs + Pull",42m,"Pendlay Row (Barbell)",4,74.84274105,4,0,0,,,
2021-12-20 14:13:18,"1. Legs + Pull",42m,"Pendlay Row (Barbell)",5,74.84274105,8,0,0,,,
2021-12-22 12:08:20,"2. Push + Legs",1h 9m,"Bench Press (Barbell)",1,92.98643585,2,0,0,"Target: 10","",
2021-12-22 12:08:20,"2. Push + Legs",1h 9m,"Bench Press (Barbell)",2,92.98643585,2,0,0,,,
2021-12-22 12:08:20,"2. Push + Legs",1h 9m,"Bench Press (Barbell)",3,92.98643585,2,0,0,,,
2021-12-22 12:08:20,"2. Push + Legs",1h 9m,"Bench Press (Barbell)",4,92.98643585,2,0,0,,,
2021-12-22 12:08:20,"2. Push + Legs",1h 9m,"Bench Press (Barbell)",5,92.98643585,2,0,0,,,
2021-12-22 12:08:20,"2. Push + Legs",1h 9m,"Leg Press",1,540.0,4,0,0,"Target: 14",,
2021-12-22 12:08:20,"2. Push + Legs",1h 9m,"Leg Press",2,540.0,4,0,0,,,
2021-12-22 12:08:20,"2. Push + Legs",1h 9m,"Leg Press",3,540.0,4,0,0,,,
2021-12-22 12:08:20,"2. Push + Legs",1h 9m,"Leg Press",4,540.0,4,0,0,,,
2021-12-22 12:08:20,"2. Push + Legs",1h 9m,"Leg Press",5,540.0,4,0,0,,,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Pause Squat",1,245.00000000000003,4,0,0,"Target: 14","",
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Pause Squat",2,245.00000000000003,4,0,0,,,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Pause Squat",3,245.00000000000003,4,0,0,,,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Pause Squat",4,245.00000000000003,4,0,0,,,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Pause Squat",5,245.00000000000003,7,0,0,,,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Overhead Press (Barbell)",1,61.23496995,2,0,0,"Target: 10",,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Overhead Press (Barbell)",2,61.23496995,2,0,0,,,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Split Jerk (Barbell)",1,135.0,3,0,0,"",,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Split Jerk (Barbell)",2,135.0,3,0,0,,,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Split Jerk (Barbell)",3,135.0,3,0,0,,,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Split Jerk (Barbell)",4,135.0,3,0,0,,,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Incline Bench Press (Dumbbell)",1,60.0,5,0,0,"",,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Incline Bench Press (Dumbbell)",2,60.0,4,0,0,,,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Incline Bench Press (Dumbbell)",3,60.0,4,0,0,,,
2021-12-23 10:48:41,"4. Push + Legs",1h 19m,"Incline Bench Press (Dumbbell)",4,60.0,4,0,0,,,
2021-12-26 11:26:00,"Squat 1RM",1h 1m,"Squat (Barbell)",1,129.27382545,2,0,0,"Target: 10","",
2021-12-26 11:26:00,"Squat 1RM",1h 1m,"Squat (Barbell)",2,133.80974915000002,2,0,0,,,
2021-12-26 11:26:00,"Squat 1RM",1h 1m,"Squat (Barbell)",3,138.34567285,2,0,0,,,
2021-12-26 11:26:00,"Squat 1RM",1h 1m,"Squat (Barbell)",4,142.88159655,1,0,0,,,
2021-12-26 11:26:00,"Squat 1RM",1h 1m,"Squat (Barbell)",5,147.41752025,1,0,0,,,
2021-12-27 12:05:00,"Oly",1h 1m,"Clean and Jerk (Barbell)",1,155.0,1,0,0,"","",
2021-12-27 12:05:00,"Oly",1h 1m,"Clean and Jerk (Barbell)",2,155.0,1,0,0,,,
2021-12-27 12:05:00,"Oly",1h 1m,"Clean and Jerk (Barbell)",3,155.0,1,0,0,,,
2021-12-27 12:05:00,"Oly",1h 1m,"Clean (Barbell)",1,175.0,1,0,0,"",,
2021-12-27 12:05:00,"Oly",1h 1m,"Clean (Barbell)",2,195.0,1,0,0,,,
2021-12-28 12:39:17,"Upper 1",59m,"Bent Over One Arm Row (Dumbbell)",1,65.0,10,0,0,"","TEMPO + MIND MUSCLE CONNECTION",
2021-12-28 12:39:17,"Upper 1",59m,"Bent Over One Arm Row (Dumbbell)",2,65.0,10,0,0,,,
2021-12-28 12:39:17,"Upper 1",59m,"Bent Over One Arm Row (Dumbbell)",3,65.0,10,0,0,,,
2021-12-28 12:39:17,"Upper 1",59m,"Bent Over One Arm Row (Dumbbell)",4,65.0,10,0,0,,,
2021-12-28 12:39:17,"Upper 1",59m,"Incline Bench Press (Dumbbell)",1,40.0,10,0,0,"",,
2021-12-28 12:39:17,"Upper 1",59m,"Incline Bench Press (Dumbbell)",2,40.0,10,0,0,,,
2021-12-28 12:39:17,"Upper 1",59m,"Incline Bench Press (Dumbbell)",3,40.0,10,0,0,,,
2021-12-28 12:39:17,"Upper 1",59m,"Incline Bench Press (Dumbbell)",4,40.0,10,0,0,,,
2021-12-28 12:39:17,"Upper 1",59m,"Reverse Curl (Barbell)",1,40.0,10,0,0,"",,
2021-12-28 12:39:17,"Upper 1",59m,"Reverse Curl (Barbell)",2,40.0,10,0,0,,,
2021-12-28 12:39:17,"Upper 1",59m,"Reverse Curl (Barbell)",3,40.0,10,0,0,,,
2021-12-28 12:39:17,"Upper 1",59m,"Reverse Curl (Barbell)",4,40.0,10,0,0,,,
2021-12-28 12:39:17,"Upper 1",59m,"Lateral Raise (Cable)",1,10.0,8,0,0,"",,
2021-12-28 12:39:17,"Upper 1",59m,"Lateral Raise (Cable)",2,10.0,8,0,0,,,
2021-12-28 12:39:17,"Upper 1",59m,"Lateral Raise (Cable)",3,10.0,8,0,0,,,
2021-12-28 12:39:17,"Upper 1",59m,"Lateral Raise (Cable)",4,10.0,8,0,0,,,
2021-12-29 08:12:40,"Lower 1",1h 11m,"Front Squat (Barbell)",1,155.0,10,0,0,"","",
2021-12-29 08:12:40,"Lower 1",1h 11m,"Front Squat (Barbell)",2,155.0,10,0,0,,,
2021-12-29 08:12:40,"Lower 1",1h 11m,"Front Squat (Barbell)",3,155.0,10,0,0,,,
2021-12-29 08:12:40,"Lower 1",1h 11m,"Front Squat (Barbell)",4,155.0,10,0,0,,,
2021-12-29 08:12:40,"Lower 1",1h 11m,"Clean Pull",1,155.0,5,0,0,"",,
2021-12-29 08:12:40,"Lower 1",1h 11m,"Clean Pull",2,205.0,5,0,0,,,
2021-12-29 08:12:40,"Lower 1",1h 11m,"Clean Pull",3,205.0,5,0,0,,,
2021-12-29 08:12:40,"Lower 1",1h 11m,"Clean Pull",4,155.0,5,0,0,,,
2021-12-29 08:12:40,"Lower 1",1h 11m,"Seated Calf Raise (Machine)",1,90.0,10,0,0,"",,
2021-12-29 08:12:40,"Lower 1",1h 11m,"Seated Calf Raise (Machine)",2,90.0,10,0,0,,,
2021-12-29 08:12:40,"Lower 1",1h 11m,"Seated Calf Raise (Machine)",3,90.0,10,0,0,,,
2021-12-29 08:12:40,"Lower 1",1h 11m,"Seated Calf Raise (Machine)",4,90.0,10,0,0,,,
2021-12-29 17:33:40,"Upper 2",52m,"Overhead Press (Barbell)",1,43.09127515,10,0,0,"","",
2021-12-29 17:33:40,"Upper 2",52m,"Overhead Press (Barbell)",2,43.09127515,10,0,0,,,
2021-12-29 17:33:40,"Upper 2",52m,"Overhead Press (Barbell)",3,43.09127515,10,0,0,,,
2021-12-29 17:33:40,"Upper 2",52m,"Overhead Press (Barbell)",4,43.09127515,10,0,0,,,
2021-12-29 17:33:40,"Upper 2",52m,"Seated Wide-Grip Row (Cable)",1,120.0,10,0,0,"",,
2021-12-29 17:33:40,"Upper 2",52m,"Seated Wide-Grip Row (Cable)",2,120.0,10,0,0,,,
2021-12-29 17:33:40,"Upper 2",52m,"Seated Wide-Grip Row (Cable)",3,120.0,10,0,0,,,
2021-12-29 17:33:40,"Upper 2",52m,"Seated Wide-Grip Row (Cable)",4,120.0,10,0,0,,,
2021-12-29 17:33:40,"Upper 2",52m,"Triceps Extension (Cable)",1,35.0,10,0,0,"",,
2021-12-29 17:33:40,"Upper 2",52m,"Triceps Extension (Cable)",2,35.0,10,0,0,,,
2021-12-29 17:33:40,"Upper 2",52m,"Triceps Extension (Cable)",3,35.0,10,0,0,,,
2021-12-29 17:33:40,"Upper 2",52m,"Triceps Extension (Cable)",4,35.0,10,0,0,,,
2021-12-29 17:33:40,"Upper 2",52m,"Reverse Curl (Barbell)",1,40.0,10,0,0,"",,
2021-12-29 17:33:40,"Upper 2",52m,"Reverse Curl (Barbell)",2,40.0,10,0,0,,,
2021-12-29 17:33:40,"Upper 2",52m,"Reverse Curl (Barbell)",3,40.0,10,0,0,,,
2021-12-29 17:33:40,"Upper 2",52m,"Reverse Curl (Barbell)",4,40.0,10,0,0,,,
2021-12-30 13:54:36,"Lower 2",41m,"Squat (Barbell)",1,102.05828325,10,0,0,"","",
2021-12-30 13:54:36,"Lower 2",41m,"Squat (Barbell)",2,102.05828325,10,0,0,,,
2021-12-30 13:54:36,"Lower 2",41m,"Squat (Barbell)",3,102.05828325,10,0,0,,,
2021-12-30 13:54:36,"Lower 2",41m,"Squat (Barbell)",4,102.05828325,10,0,0,,,
2021-12-30 13:54:36,"Lower 2",41m,"Clean (Barbell)",1,185.00000000000003,1,0,0,"",,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Lat Pulldown (Cable)",1,135.0,10,0,0,"Close grip","",
2022-01-01 11:31:24,"Upper 3",1h 1m,"Lat Pulldown (Cable)",2,135.0,10,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Lat Pulldown (Cable)",3,135.0,10,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Lat Pulldown (Cable)",4,135.0,10,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Arnold Press (Dumbbell)",1,35.0,10,0,0,"",,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Arnold Press (Dumbbell)",2,35.0,10,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Arnold Press (Dumbbell)",3,35.0,10,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Arnold Press (Dumbbell)",4,35.0,10,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Bicep Curl (Barbell)",1,40.0,12,0,0,"",,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Bicep Curl (Barbell)",2,40.0,12,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Bicep Curl (Barbell)",3,40.0,12,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Bicep Curl (Barbell)",4,40.0,12,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Lu Raises",1,10.0,10,0,0,"",,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Lu Raises",2,10.0,10,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Lu Raises",3,10.0,10,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Lu Raises",4,10.0,10,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Seated Calf Raise (Plate Loaded)",1,90.0,10,0,0,"",,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Seated Calf Raise (Plate Loaded)",2,90.0,10,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Seated Calf Raise (Plate Loaded)",3,90.0,10,0,0,,,
2022-01-01 11:31:24,"Upper 3",1h 1m,"Seated Calf Raise (Plate Loaded)",4,90.0,10,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Chin Up",1,0,10,0,0,"PULL WITH BICEPS","TEMPO + MIND MUSCLE CONNECTION",
2022-01-02 14:07:27,"Upper 1",1h 35m,"Chin Up",2,0,9,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Chin Up",3,0,7,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Chin Up",4,0,5,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Incline Bench Press (Dumbbell)",1,45.0,12,0,0,"",,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Incline Bench Press (Dumbbell)",2,45.0,12,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Incline Bench Press (Dumbbell)",3,45.0,12,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Incline Bench Press (Dumbbell)",4,45.0,12,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Incline Row (Dumbbell)",1,45.0,10,0,0,"",,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Incline Row (Dumbbell)",2,45.0,10,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Incline Row (Dumbbell)",3,45.0,8,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Incline Row (Dumbbell)",4,30.0,10,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Lateral Raise (Dumbbell)",1,15.0,10,0,0,"PAUSE AT TOP, CONTROL ECCENTRIC",,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Lateral Raise (Dumbbell)",2,15.0,10,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Lateral Raise (Dumbbell)",3,15.0,10,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Lateral Raise (Dumbbell)",4,15.0,10,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Seated Calf Raise (Plate Loaded)",1,110.0,10,0,0,"PAUSE AT TOP",,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Seated Calf Raise (Plate Loaded)",2,110.0,10,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Seated Calf Raise (Plate Loaded)",3,110.0,10,0,0,,,
2022-01-02 14:07:27,"Upper 1",1h 35m,"Seated Calf Raise (Plate Loaded)",4,110.0,10,0,0,,,
2022-01-03 13:45:09,"Lower 1",22m,"Front Squat (Barbell)",1,185.00000000000003,5,0,0,"","",
2022-01-03 13:45:09,"Lower 1",22m,"Front Squat (Barbell)",2,185.00000000000003,5,0,0,,,
2022-01-03 13:45:09,"Lower 1",22m,"Front Squat (Barbell)",3,185.00000000000003,5,0,0,,,
2022-01-03 13:45:09,"Lower 1",22m,"Front Squat (Barbell)",4,185.00000000000003,5,0,0,,,
2022-01-04 12:20:57,"Upper 2",56m,"Overhead Press (Barbell)",1,52.163122550000004,5,0,0,"","",
2022-01-04 12:20:57,"Upper 2",56m,"Overhead Press (Barbell)",2,52.163122550000004,6,0,0,,,
2022-01-04 12:20:57,"Upper 2",56m,"Overhead Press (Barbell)",3,52.163122550000004,5,0,0,,,
2022-01-04 12:20:57,"Upper 2",56m,"Overhead Press (Barbell)",4,52.163122550000004,4,0,0,,,
2022-01-04 12:20:57,"Upper 2",56m,"Seated Wide-Grip Row (Cable)",1,120.0,12,0,0,"",,
2022-01-04 12:20:57,"Upper 2",56m,"Seated Wide-Grip Row (Cable)",2,120.0,11,0,0,,,
2022-01-04 12:20:57,"Upper 2",56m,"Seated Wide-Grip Row (Cable)",3,120.0,7,0,0,,,
2022-01-04 12:20:57,"Upper 2",56m,"Seated Wide-Grip Row (Cable)",4,120.0,8,0,0,,,
2022-01-04 12:20:57,"Upper 2",56m,"Bench Press (Dumbbell)",1,55.0,12,0,0,"CLOSE GRIP FOR TRICEPS",,
2022-01-04 12:20:57,"Upper 2",56m,"Bench Press (Dumbbell)",2,55.0,12,0,0,,,
2022-01-04 12:20:57,"Upper 2",56m,"Bench Press (Dumbbell)",3,55.0,12,0,0,,,
2022-01-04 12:20:57,"Upper 2",56m,"Bench Press (Dumbbell)",4,55.0,12,0,0,,,
2022-01-04 12:20:57,"Upper 2",56m,"Reverse Curl (Barbell)",1,40.0,12,0,0,"",,
2022-01-04 12:20:57,"Upper 2",56m,"Reverse Curl (Barbell)",2,40.0,12,0,0,,,
